Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Ecuador,ECU,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.293867971,9.876301241,16.6600397,20.88830998,21.5223657,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.02907514,27.62116498,34.94392523,31.48453608,31,28.125,26.94812554,24.23204212,,,,,27.24835049,27.33245509,26.89037709,27.38885794,32.76367169,29.33523093,30.31820436,30.07712531,28.86025195,29.1899278,29.00295787,,,
Euro area,EMU,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.53869624,37.04359961,38.37004672,39.71091241,39.07522661,43.76691537,40.27363945,40.06944847,38.73114065,38.27584781,37.46975619,37.66672999,37.8113849,38.41208054,37.73492416,37.86006898,37.34553027,36.64469454,37.40619744,40.75973453,24.742048,23.28883041,24.00327109,23.51480257,,
Eritrea,ERI,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.41246981,30.23742615,31.79735673,34.72517028,33.85706742,,35.14299374,,,,,,,,,,,,,,19.77134145,19.66119619,25.47954111,22.33368112,,
Estonia,EST,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.085350104,2.263794529,1.893843884,1.979541973,2.078105864,1.874128027,1.769844717,1.760853899,1.746751612,1.762898859,1.714763721,1.700534363,1.680639039,1.964872884,2.343149132,1.939694371,1.78130642,1.734833128,1.746551244,,
Ethiopia,ETH,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.08524824,13.27510748,11.39437578,10.46705828,12.43934556,11.86534759,11.09548648,12.3955205,16.0038959,18.15917265,,14.51271891,17.24556187,15.76337329,16.16704923,14.8516589,9.515827033,7.693193532,12.87806064,12.15311671,12.50319755,10.58393132,,,,
European Union,EUU,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.30160185,36.70549808,38.38779334,39.40430063,38.77209415,42.32462051,39.52085001,38.91110991,37.7258614,37.32089997,36.66417768,36.98137398,37.30577244,38.04838201,37.54531969,37.84301844,37.22964959,36.71328773,37.88550053,41.00373958,28.65439063,27.25645697,27.91125127,27.08095331,,
Fragile and conflict affected situations,FCS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.13955375,34.40849364,39.09419892,41.8835967,40.42232329,49.36685755,45.74367931,41.28844788,38.41770492,37.39196231,34.81260322,34.18653177,35.2999881,35.81867131,35.51682522,35.6621874,35.31984544,33.70331817,34.45751568,39.41965294,28.27792624,27.55233175,28.1115955,28.57016025,,
Fiji,FJI,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.95656566,23.57884427,24.21013769,27.58754709,26.98323604,26.76350644,26.96251673,,,,,,,,24.92124643,24.49545391,26.30340028,,,,,,,,,
France,FRA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.76219028,39.99120262,41.31986285,43.50702403,43.66278514,47.19104318,47.23066741,47.44452253,45.69142297,45.46462236,44.23754016,44.5940135,45.54888456,45.82151648,45.23278431,45.38496836,44.9554589,44.48694847,45.0397929,48.34657503,25.02556742,23.28629757,23.40822328,23.05849336,,
Faroe Islands,FRO,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.58304455,34.7840786,37.640627,37.36898354,37.07977659,38.21965779,37.01509886,35.59052216,34.66360908,34.55728136,34.69288657,35.3822195,36.31593973,37.62834038,38.09205103,39.42219571,38.52547192,38.45404353,41.56930897,44.17264915,43.89739179,42.33957814,43.09370633,40.76016067,,
Georgia,GEO,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3789522,14.35653636,14.4160141,11.55706477,10.81210976,11.26203154,10.69114991,14.57814411,17.31957858,20.30540972,22.89072987,29.12054003,30.94239964,26.35300594,24.34646427,25.38093035,,,
Ghana,GHA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.71164176,20.02902665,22.02037568,23.47931102,22.74578899,15.62096949,17.86514415,20.54609475,18.02795239,20.15750429,21.14092605,,,,
Guinea,GIN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.05869411,13.463863,,,,,,,,,,,,,,,,
"Gambia, The",GMB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.16006953,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.061607907,4.993279758,6.972531678,,,,,,
Greece,GRC,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.29029074,,,,,42.63965539,40.69328888,40.92416295,40.15884897,39.82248716,42.62303047,41.99315758,41.13402925,40.46730672,40.82836282,41.39381823,42.29474789,44.19655721,47.36510356,51.08654128,39.27550839,41.96950782,42.78050637,50.82625775,,
