Country,Date,foreignlongterm,foreignshortterm,foreignoutlookWatch,locallongterm,localoutlookWatch,Year,GC.DOD.TOTL.GD.ZS,RollMeanGovDebt,Governance,BroadMoney,RollGenGovDeficit,DT.INT.DECT.CD,RollMeanChangeCPI,WorldGDPRank,WorldGDPLog,NonManMercExports,RollNetForeignAssetsGDP,RollCABFDI,FI.RES.TOTL.MO,RollInterestPaymentsRevenue,GDPGrowth,RealInterestRate,Default,Defaulted,ReserveCurrrency,,,,,,,
Romania,18/12/2003,BB,B,stable,BB+,stable,2003,24.186,26.29833333,50.35524495,3.310280304,-3.780562298,868838000,24.09298282,0.766666667,3.535145354,8.295919663,0.06636649,-0.019694487,4.452559806,7.991093461,5.237,1.643505697,0,0,0,,,,,,,
Romania,24/09/2003,BB-,B,Rating Watch positive,BB,Rating Watch positive,2003,24.186,26.29833333,50.35524495,3.310280304,-3.780562298,868838000,24.09298282,0.766666667,3.535145354,8.295919663,0.06636649,-0.019694487,4.452559806,7.991093461,5.237,1.643505697,0,0,0,,,,,,,
Romania,30/10/2002,BB-,B,stable,BB,stable,2002,27.429,28.07566667,51.47906303,3.383149237,-4.564710837,673329000,34.22385712,0.759776536,3.520460802,6.368286226,0.05740708,-0.014357799,4.55911555,10.3455641,5.077,10.43176258,0,0,0,,,,,,,
Romania,14/06/2002,B+,B,stable,BB-,stable,2002,27.429,28.07566667,51.47906303,3.383149237,-4.564710837,673329000,34.22385712,0.759776536,3.520460802,6.368286226,0.05740708,-0.014357799,4.55911555,10.3455641,5.077,10.43176258,0,0,0,,,,,,,
Romania,14/11/2001,B,B,positive,B+,positive,2001,27.28,27.28,47.72665993,3.255194467,-5.139656502,666533000,41.97938083,0.757062147,3.499533282,4.747383597,0.039381831,-0.013965748,3.449005878,13.12435181,5.679,5.455546191,0,0,0,,,,,,,
Romania,16/11/2000,B,B,stable,B,stable,2000,29.518,29.518,43.97425684,3.465102977,-4.643425512,702523000,50.18898597,0.762711864,3.465735903,7.278869247,0.022811266,-0.012225456,2.820911798,13.87351166,2.921,7.534996735,0,0,0,,,,,,,
Romania,21/09/2000,B-,B,stable,B-,stable,2000,29.518,29.518,43.97425684,3.465102977,-4.643425512,702523000,50.18898597,0.762711864,3.465735903,7.278869247,0.022811266,-0.012225456,2.820911798,13.87351166,2.921,7.534996735,0,0,0,,,,,,,
Romania,24/03/1999,B-,B,NA,B-,NA,1999,26.71045201,27.3283408,45.56734403,3.504693668,-4.28886811,562841000,86.55461476,0.75862069,3.481240089,12.06367517,0.010776936,-0.017792335,2.541172845,15.16171415,-1.15,10.79212355,0,0,0,,,22.10546365,26.71045201,,,27.3283408
Romania,23/12/1998,B,B,NA,BB-,NA,1998,27.63728519,24.61887202,47.16043123,3.494719318,-3.983576401,538074000,84.22978816,0.75862069,3.529297384,6.116517567,0.004370653,-0.037210149,3.38508051,12.02874305,-4.818,3.236178652,0,0,0,,,18.58204569,27.63728519,,,24.61887202
Romania,23/09/1998,BB-,B,Rating Watch negative,BBB-,Rating Watch negative,1998,27.63728519,22.77493151,47.16043123,3.494719318,-3.983576401,538074000,84.22978816,0.75862069,3.529297384,6.116517567,0.004370653,-0.037210149,3.38508051,12.02874305,-4.818,3.236178652,0,0,0,,,27.63728519,18.58204569,,,22.77493151
Romania,11/09/1997,BB-,B,NA,BBB-,NA,1997,18.58204569,18.58204569,49.30961784,3.451922406,-3.612761747,562566000,75.27842216,0.76744186,3.602776755,8.845334048,0.002251996,-0.042903737,4.375690019,9.413427017,-6.053,-29.28228685,0,0,0,,,26.71045201,22.10546365,,,
Romania,6/03/1996,BB-,B,NA,-,NA,1996,22.10546365,22.10546365,51.45880445,3.536270974,-2.756629519,502314000,69.27705962,0.764705882,3.706228092,24.05781563,0.000466114,-0.035469824,2.928091096,5.488248342,3.948,6.717987255,0,0,0,,,,,,,
Russian Federation,16/01/2012,BBB,F3,stable,BBB,stable,2012,NA,NA,26.61322658,3.947979144,0.702917601,NA,NA,NA,NA,9.275294999,1.360409206,0.070992,11.52222885,2.089101039,NA,NA,0,0,0,,,,,,,
Russian Federation,8/09/2010,BBB,F3,positive,BBB,positive,2010,NA,NA,27.37379599,3.939159531,-1.799962736,NA,NA,NA,NA,9.041428491,1.177647423,0.083759357,14.15978927,1.635656596,NA,NA,0,0,0,,,,,,,
Russian Federation,22/01/2010,BBB,F3,stable,BBB,stable,2010,NA,NA,27.37379599,3.939159531,-1.799962736,NA,NA,NA,NA,9.041428491,1.177647423,0.083759357,14.15978927,1.635656596,NA,NA,0,0,0,,,,,,,
Russian Federation,4/02/2009,BBB,F3,negative,BBB,negative,2009,NA,NA,26.60944748,3.896032326,0.462586367,NA,NA,NA,NA,7.520456695,1.035544166,0.092423803,16.45167769,1.397030395,NA,NA,0,0,0,,,,,,,
Russian Federation,9/11/2008,BBB+,F2,negative,BBB+,negative,2008,NA,NA,26.90075127,3.674603033,5.654578853,NA,NA,NA,NA,6.351987043,0.83630764,0.112457608,10.77980728,1.546231083,NA,NA,0,0,0,,,,,,,
Russian Federation,25/07/2006,BBB+,F2,stable,BBB+,stable,2006,NA,NA,26.93649705,3.627590022,7.730026024,NA,NA,NA,NA,8.515578986,0.493521076,0.129066272,13.60005549,3.108654345,NA,NA,0,0,0,,,,,,,
Russian Federation,3/08/2005,BBB,F3,stable,BBB,stable,2005,NA,NA,28.81833331,3.509034656,5.790513017,NA,NA,NA,NA,11.3310853,0.357407335,0.117146405,10.91900164,4.377647656,NA,NA,0,0,0,,,,,,,
Russian Federation,18/11/2004,BBB-,F3,stable,BBB-,stable,2004,NA,NA,29.39796972,3.437819976,4.839624409,NA,NA,NA,NA,11.85165533,0.256164033,0.103440854,9.88536747,5.50202886,NA,NA,0,0,0,,,,,,,
Russian Federation,13/05/2003,BB+,B,stable,BB+,stable,2003,NA,NA,30.26998298,3.401099929,3.956072546,NA,NA,NA,NA,9.627212268,0.187906104,0.099538742,7.525552079,7.328026495,NA,NA,0,0,0,,,,,,,
Russian Federation,2/05/2002,BB-,B,positive,BB-,positive,2002,NA,NA,32.49010436,3.274663799,4.043297573,NA,NA,NA,NA,14.58721438,0.140290399,0.129446354,6.127669035,10.09368964,NA,NA,0,0,0,,,,,,,
Russian Federation,4/10/2001,B+,B,stable,B,stable,2001,NA,NA,26.94952639,3.174201491,1.660410032,NA,NA,NA,NA,11.51034779,0.082236802,0.147082513,5.239064919,13.28749507,NA,NA,0,0,0,,,,,,,
Russian Federation,17/07/2001,B,B,positive,B-,positive,2001,NA,NA,26.94952639,3.174201491,1.660410032,NA,NA,NA,NA,11.51034779,0.082236802,0.147082513,5.239064919,13.28749507,NA,NA,0,0,0,,,,,,,
Russian Federation,21/09/2000,B,B,stable,B-,stable,2000,NA,NA,21.40894842,3.066712511,-1.301604069,NA,NA,NA,NA,16.97115514,0.031551839,0.112912768,4.743789335,14.29113748,NA,NA,0,0,0,,,,,,,
Russian Federation,29/08/2000,B,B,NA,B-,NA,2000,NA,NA,21.40894842,3.066712511,-1.301604069,NA,NA,NA,NA,16.97115514,0.031551839,0.112912768,4.743789335,14.29113748,NA,NA,0,0,0,,,,,,,
Russian Federation,8/05/2000,B-,B,NA,-,NA,2000,NA,NA,21.40894842,3.066712511,-1.301604069,NA,NA,NA,NA,16.97115514,0.031551839,0.112912768,4.743789335,14.29113748,NA,NA,0,0,0,,,,,,,
Russian Federation,14/02/2000,CCC,C,Rating Watch positive,-,Rating Watch positive,2000,NA,NA,21.40894842,3.066712511,-1.301604069,NA,NA,NA,NA,16.97115514,0.031551839,0.112912768,4.743789335,14.29113748,NA,NA,0,0,0,,,,,,,
Russian Federation,27/08/1998,CCC,C,NA,-,NA,1998,NA,NA,22.85410547,3.182043617,-1.309457282,NA,NA,NA,NA,12.40993757,-0.002370599,0.019029561,1.595768597,NA,NA,NA,0,0,0,,,,,,,
Russian Federation,17/08/1998,B-,B,Rating Watch negative,-,Rating Watch negative,1998,NA,NA,22.85410547,3.182043617,-1.309457282,NA,NA,NA,NA,12.40993757,-0.002370599,0.019029561,1.595768597,NA,NA,NA,0,0,0,,,,,,,
Russian Federation,30/07/1998,BB-,B,NA,-,NA,1998,NA,NA,22.85410547,3.182043617,-1.309457282,NA,NA,NA,NA,12.40993757,-0.002370599,0.019029561,1.595768597,NA,NA,NA,0,0,0,,,,,,,
Russian Federation,7/06/1998,BB,B,Rating Watch negative,-,Rating Watch negative,1998,NA,NA,22.85410547,3.182043617,-1.309457282,NA,NA,NA,NA,12.40993757,-0.002370599,0.019029561,1.595768597,NA,NA,NA,0,0,0,,,,,,,
Russian Federation,5/06/1998,BB+,B,Rating Watch negative,-,Rating Watch negative,1998,NA,NA,22.85410547,3.182043617,-1.309457282,NA,NA,NA,NA,12.40993757,-0.002370599,0.019029561,1.595768597,NA,NA,NA,0,0,0,,,,,,,
Russian Federation,10/03/1998,BB+,B,NA,-,NA,1998,NA,NA,22.85410547,3.182043617,-1.309457282,NA,NA,NA,NA,12.40993757,-0.002370599,0.019029561,1.595768597,NA,NA,NA,0,0,0,,,,,,,
Russian Federation,12/02/1998,BB+,B,Rating Watch negative,-,Rating Watch negative,1998,NA,NA,22.85410547,3.182043617,-1.309457282,NA,NA,NA,NA,12.40993757,-0.002370599,0.019029561,1.595768597,NA,NA,NA,0,0,0,,,,,,,
Russian Federation,7/10/1996,BB+,B,NA,-,NA,1996,NA,NA,27.30632671,2.878937083,NA,NA,NA,NA,NA,15.1310904,0.00841552,0.026232674,2.021158427,NA,NA,NA,0,0,0,,,,,,,
Rwanda,24/08/2010,B,B,stable,B,stable,2010,23.063,22.39833333,44.41538652,NA,-0.193133681,6172000,8.05722577,0.24260355,0.530628251,16.88256547,NA,-0.047599228,5.710688238,1.787991464,7.219,13.67243529,100,1,0,,,,,,,
Rwanda,16/12/2006,B-,B,positive,B-,positive,2006,26.576,62.69566667,32.67130407,NA,NA,8989000,10.04920867,0.214285714,0.336472237,5.347845541,NA,-0.024517323,6.11950577,NA,9.227,6.396680294,196,1,0,,,,,,,
San Marino,23/07/2012,BBB+,F2,negative,-,NA,2012,NA,NA,NA,NA,NA,NA,2.473542368,NA,NA,NA,NA,NA,NA,1.195687324,NA,NA,0,0,0,,,,,,,
San Marino,22/10/2009,A,F1,negative,-,NA,2009,NA,NA,NA,NA,NA,NA,2.997246873,0.04519774,-1.609437912,NA,NA,NA,NA,1.477313738,-9.465,NA,0,0,0,,,,,,,
San Marino,13/05/2009,AA-,F1+,Rating Watch negative,-,NA,2009,NA,NA,NA,NA,NA,NA,2.997246873,0.04519774,-1.609437912,NA,NA,NA,NA,1.477313738,-9.465,NA,0,0,0,,,,,,,
San Marino,10/01/2001,AA,F1+,stable,-,NA,2001,NA,NA,NA,NA,NA,NA,NA,0.084745763,-1.203972804,NA,NA,NA,NA,NA,5.539,5.945977,0,0,0,,,,,,,
Saudi Arabia,9/07/2008,AA-,F1+,stable,AA-,stable,2008,12.056,18.334,43.35049407,3.873359187,NA,NA,5.414937332,0.888268156,4.551769409,13.70483019,0.724947933,0.308301601,28.64991652,NA,8.427,NA,0,0,0,,,,,,,
Saudi Arabia,31/07/2007,A+,F1,positive,A+,positive,2007,17.115,26.76266667,42.03609308,3.931691502,NA,NA,2.358473218,0.882681564,4.496470769,14.07108968,0.550804997,0.301827462,24.03322249,NA,5.992,NA,0,0,0,,,,,,,
Saudi Arabia,17/08/2006,A+,F1,stable,A+,stable,2006,25.831,42.03366667,39.77771982,3.84747954,NA,NA,1.078801496,0.884615385,4.48863637,18.53764894,0.407469292,0.273962705,22.86871265,NA,5.577,NA,0,0,0,,,,,,,
Saudi Arabia,24/11/2004,A,F1,stable,A,stable,2004,62.928,78.71733333,39.7754585,3.912226396,NA,NA,0.382184356,0.883333333,4.441474093,26.72203161,0.212913082,0.129029693,4.98463386,NA,5.268,NA,0,0,0,,,,,,,
Serbia,16/08/2012,BB-,B,negative,BB-,negative,2012,62.418,52.80166667,47.94515419,3.824420477,-4.673495013,1010970000,8.203445709,NA,NA,NA,0.181719536,-0.03781976,7.170563629,3.846023582,-1.523,11.23283948,0,0,0,,,,,,,
Serbia,11/11/2010,BB-,B,stable,BB-,stable,2010,46.488,39.316,46.94075839,3.792457333,-2.688717354,875564000,8.890163768,0.550295858,2.302585093,NA,0.156771763,-0.051270187,7.865755766,2.109062439,1.007,10.7864953,0,0,0,,,,,,,
Serbia,23/12/2008,BB-,B,negative,BB-,negative,2008,33.393,36.72866667,43.55427043,3.587539457,-1.676138012,1249630000,10.17557207,0.586592179,2.370243741,NA,0.159716057,-0.131539305,4.715923837,1.446851491,3.819,4.98077828,0,0,0,,,,,,,
Serbia,19/05/2005,BB-,B,stable,BB-,stable,2005,NA,NA,34.58957958,3.266121865,NA,458276000,NA,NA,NA,NA,0.069630942,NA,NA,NA,NA,NA,0,0,0,,,,,,,
Seychelles,3/02/2011,B,B,stable,B+,stable,2011,72.042,92.10933333,58.37772751,4.052844138,3.600613643,NA,10.63635658,0.0875,-1.203972804,NA,0.543371125,-0.076532771,2.657536943,12.94952411,7.915,6.417483125,0,0,0,,,,,,,
Seychelles,1/02/2010,B-,B,positive,B,positive,2010,80.776,111.4316667,58.19583257,4.129576904,4.082339864,NA,22.10485344,0.082840237,-1.203972804,NA,0.451209591,-0.055750991,2.867840528,14.78992016,5.945,17.64873001,0,0,0,,,,,,,
Singapore,14/05/2003,AAA,F1+,stable,AAA,stable,2003,98.739,96.54433333,84.28419876,4.747415494,4.348079321,NA,0.37114213,0.75,3.42751469,1.424963056,0.731103498,0.285283538,6.086140198,1.232417696,4.58,7.136167026,0,0,0,,,,,,,
Singapore,21/09/2000,AA+,F1+,stable,AAA,stable,2000,81.178,82.82433333,86.62034925,4.638973075,11.35747459,NA,0.370277155,0.740112994,3.440418095,1.290602721,0.731233041,0.31285066,5.247072917,1.963384137,9.043,2.018648861,0,0,0,,,,,,,
Singapore,18/11/1998,AA+,F1+,NA,AAA,NA,1998,82.378,73.6,85.89610736,4.719313115,15.81374125,NA,1.039754806,0.724137931,3.374168709,1.472402383,0.633687991,0.278182004,6.682103067,2.662589901,-2.17,8.920080416,0,0,0,,,,,,,
Slovak Republic,8/07/2008,A+,F1,stable,A+,stable,2008,NA,NA,75.77389654,4.013207158,-3.857331162,NA,NA,NA,NA,2.550452319,0.00401765,-0.016720566,2.512425137,4.752151988,NA,NA,0,0,0,,,,,,,
Slovak Republic,7/05/2008,A,F1,Rating Watch positive,A+,stable,2008,NA,NA,75.77389654,4.013207158,-3.857331162,NA,NA,NA,NA,2.550452319,0.00401765,-0.016720566,2.512425137,4.752151988,NA,NA,0,0,0,,,,,,,
Slovak Republic,23/07/2007,A,F1,positive,A+,stable,2007,NA,NA,74.91360792,4.044404793,-4.162695691,NA,NA,NA,NA,2.625080177,0.057248474,-0.020753767,2.875007396,4.880153384,NA,NA,0,0,0,,,,,,,
Slovak Republic,11/10/2005,A,F1,stable,A+,stable,2005,NA,NA,74.61538315,4.027824063,-5.123968599,NA,NA,NA,NA,2.124561162,0.206460949,-0.017039702,3.542335855,5.724852536,NA,NA,0,0,0,,,,,,,
Slovak Republic,21/09/2004,A-,F2,stable,A+,stable,2004,NA,NA,73.56939316,4.078942059,-3.713806578,NA,NA,NA,NA,2.334699962,0.248038355,0.014725123,3.935697898,7.584272094,NA,NA,0,0,0,,,,,,,
Slovak Republic,22/01/2004,BBB+,F2,positive,A,stable,2004,NA,NA,73.56939316,4.078942059,-3.713806578,NA,NA,NA,NA,2.334699962,0.248038355,0.014725123,3.935697898,7.584272094,NA,NA,0,0,0,,,,,,,
Slovak Republic,4/11/2003,BBB,F3,positive,A-,stable,2003,NA,NA,72.57254664,4.120794316,-2.003731511,NA,NA,NA,NA,2.953705403,0.248428588,0.037948432,7.207313101,8.650215549,NA,NA,0,0,0,,,,,,,
Slovak Republic,3/03/2003,BBB,F3,stable,A-,stable,2003,NA,NA,72.57254664,4.120794316,-2.003731511,NA,NA,NA,NA,2.953705403,0.248428588,0.037948432,7.207313101,8.650215549,NA,NA,0,0,0,,,,,,,
Slovak Republic,1/11/2002,BBB-,F3,positive,BBB+,positive,2002,NA,NA,69.74223455,4.133559949,-0.22950058,NA,NA,NA,NA,6.20542774,0.240856421,0.027194147,7.091673594,8.771241097,NA,NA,0,0,0,,,,,,,
Slovak Republic,20/02/2001,BB+,B,positive,BBB+,positive,2001,NA,NA,68.53457069,4.176288859,-0.165278316,NA,NA,NA,NA,6.337741655,0.191178494,NA,3.018065581,8.098336017,NA,NA,0,0,0,,,,,,,
Slovak Republic,21/09/2000,BB+,B,stable,BBB+,stable,2000,NA,NA,67.32690684,4.145913889,-0.146351472,NA,NA,NA,NA,7.192976717,0.145454523,-0.010706965,3.450659873,7.709973438,NA,NA,0,0,0,,,,,,,
Slovak Republic,22/12/1998,BB+,B,NA,BBB+,NA,1998,NA,NA,69.24678803,4.064527502,-0.097226296,NA,NA,NA,NA,3.400700602,0.083141766,-0.059864455,2.4389133,5.840034736,NA,NA,0,0,0,,,,,,,
Slovak Republic,5/10/1998,BBB-,F3,Rating Watch negative,A-,Rating Watch negative,1998,NA,NA,69.24678803,4.064527502,-0.097226296,NA,NA,NA,NA,3.400700602,0.083141766,-0.059864455,2.4389133,5.840034736,NA,NA,0,0,0,,,,,,,
Slovak Republic,8/08/1996,BBB-,F3,NA,A-,NA,1996,NA,NA,66.6850071,4.127379312,-0.060453782,NA,NA,NA,NA,8.004871638,0.054545711,0.002881661,3.48711437,4.870404531,NA,NA,0,0,0,,,,,,,
Slovak Republic,8/08/2012,A-,F2,negative,A-,negative,2012,NA,NA,73.79834811,NA,-5.551019041,NA,NA,NA,NA,2.965016146,0.085040364,-0.003407632,0.34689269,9.217328431,NA,NA,0,0,0,,,,,,,
Slovak Republic,27/01/2012,A,F1,negative,A,negative,2012,NA,NA,73.79834811,NA,-5.551019041,NA,NA,NA,NA,2.965016146,0.085040364,-0.003407632,0.34689269,9.217328431,NA,NA,0,0,0,,,,,,,
Slovak Republic,16/12/2011,AA-,F1+,Rating Watch negative,AA-,Rating watch negative,2011,NA,NA,73.88181305,NA,-6.929351557,NA,NA,NA,NA,2.696419548,0.050975373,-0.017377536,0.316658847,7.192623164,NA,NA,0,0,0,,,,,,,
Slovak Republic,28/09/2011,AA-,F1+,negative,AA-,negative,2011,NA,NA,73.88181305,NA,-6.929351557,NA,NA,NA,NA,2.696419548,0.050975373,-0.017377536,0.316658847,7.192623164,NA,NA,0,0,0,,,,,,,
Slovak Republic,12/07/2006,AA,F1+,stable,AA,stable,2006,NA,NA,74.13500468,4.053171424,-4.839507329,NA,NA,NA,NA,2.374044376,0.130083364,-0.025545179,2.449569004,5.259003043,NA,NA,0,0,0,,,,,,,
Slovak Republic,7/07/2004,AA-,F1+,positive,AA,stable,2004,NA,NA,73.56939316,4.078942059,-3.713806578,NA,NA,NA,NA,2.334699962,0.248038355,0.014725123,3.935697898,7.584272094,NA,NA,0,0,0,,,,,,,
Slovak Republic,4/11/2003,A+,F1,positive,AA,stable,2003,NA,NA,72.57254664,4.120794316,-2.003731511,NA,NA,NA,NA,2.953705403,0.248428588,0.037948432,7.207313101,8.650215549,NA,NA,0,0,0,,,,,,,
Slovak Republic,6/05/2003,A+,F1,stable,AA,stable,2003,NA,NA,72.57254664,4.120794316,-2.003731511,NA,NA,NA,NA,2.953705403,0.248428588,0.037948432,7.207313101,8.650215549,NA,NA,0,0,0,,,,,,,
Slovak Republic,29/05/2002,A,F1,positive,AA,positive,2002,NA,NA,69.74223455,4.133559949,-0.22950058,NA,NA,NA,NA,6.20542774,0.240856421,0.027194147,7.091673594,8.771241097,NA,NA,0,0,0,,,,,,,
Slovak Republic,21/09/2000,A,F1,stable,AA,stable,2000,NA,NA,67.32690684,4.145913889,-0.146351472,NA,NA,NA,NA,7.192976717,0.145454523,-0.010706965,3.450659873,7.709973438,NA,NA,0,0,0,,,,,,,
Slovak Republic,15/12/1999,A,F1,NA,AA,NA,1999,NA,NA,68.28684743,4.1063012,-0.079344495,NA,NA,NA,NA,5.728438881,0.107509591,-0.047798604,3.275109291,6.909103436,NA,NA,0,0,0,,,,,,,
Slovak Republic,9/05/1996,A-,F1,NA,AA-,NA,1996,NA,NA,66.6850071,4.127379312,-0.060453782,NA,NA,NA,NA,8.004871638,0.054545711,0.002881661,3.48711437,4.870404531,NA,NA,0,0,0,,,,,,,
South Africa,13/01/2012,BBB+,F2,negative,A,negative,2012,42.091,38.74133333,57.55043602,4.287003256,-4.733160678,4439280000,4.970478913,NA,NA,8.769222827,0.158260041,-0.018170895,4.345280066,9.689896473,2.467,3.068624022,36,1,0,,,,,,,
South Africa,17/01/2011,BBB+,F2,stable,A,stable,2011,38.82,35.23733333,60.34959539,4.312190998,-4.69831767,3555701000,5.462617912,0.85,4.244200318,11.13616849,0.141986425,-0.005863011,4.200693247,9.038350516,3.599,2.201760863,49,1,0,,,,,,,
South Africa,9/11/2008,BBB+,F2,negative,i,negative,2008,27.232,28.84366667,60.45610046,4.391975543,0.167258039,2667909000,7.758831824,0.865921788,4.272490748,6.493146398,0.122426488,-0.032308992,3.322544401,8.496558067,3.622,5.78272573,100,1,0,,,,,,,
South Africa,17/06/2008,BBB+,F2,stable,A,stable,2008,27.232,28.84366667,60.45610046,4.391975543,0.167258039,2667909000,7.758831824,0.865921788,4.272490748,6.493146398,0.122426488,-0.032308992,3.322544401,8.496558067,3.622,5.78272573,100,1,0,,,,,,,
South Africa,25/07/2007,BBB+,F2,positive,A,positive,2007,28.331,30.83333333,61.89307531,4.370535741,0.315615259,2549658000,5.046448216,0.865921788,4.261270434,4.908564277,0.102056069,-0.026654589,3.458140219,9.506872178,5.548,3.966380361,121,1,0,,,,,,,
South Africa,25/08/2005,BBB+,F2,stable,A,stable,2005,33.201,35.33133333,62.86036809,4.204245292,-1.819862329,1796546000,3.547887232,0.866666667,4.254193263,4.822275573,0.067480534,-0.011703239,3.161143945,12.24130453,5.277,4.908467702,169,1,0,,,,,,,
South Africa,21/10/2004,BBB,F3,positive,A-,positive,2004,35.884,36.58066667,64.39576276,4.120611627,-2.188071021,1293519000,5.469466535,0.866666667,4.241326753,6.007408858,0.053576891,-0.002587254,2.689357863,13.68857091,4.555,4.472619704,196,1,0,,,,,,,
South Africa,2/05/2003,BBB,F3,stable,A-,stable,2003,36.909,39.11533333,61.99151929,4.104809159,-1.763622252,1245510000,6.908306135,0.872222222,4.241326753,5.344997841,0.037553871,0.02662575,1.927648228,15.25685112,2.949,8.662840201,225,1,0,,,,,,,
South Africa,11/03/2003,BBB-,F3,Rating Watch positive,BBB+,Rating Watch positive,2003,36.909,39.11533333,61.99151929,4.104809159,-1.763622252,1245510000,6.908306135,0.872222222,4.241326753,5.344997841,0.037553871,0.02662575,1.927648228,15.25685112,2.949,8.662840201,225,1,0,,,,,,,
South Africa,20/08/2002,BBB-,F3,positive,BBB+,positive,2002,36.949,41.25133333,61.66079013,4.064877791,-1.453498861,1338091000,6.734963924,0.87150838,4.248495242,5.153929023,0.019976551,0.029970749,2.501688598,17.06605806,3.668,3.159022767,256,1,0,,,,,,,
South Africa,21/09/2000,BBB-,F3,stable,BBB+,stable,2000,43.317,43.317,62.37991969,3.96481506,-2.205493589,1267653000,5.800332272,0.86440678,4.235554731,5.510367502,-0.003527504,-6.64E-05,2.383885334,20.09026228,4.155,5.242528076,324,1,0,,,,,,,
South Africa,27/06/2000,BBB-,F3,NA,BBB+,NA,2000,43.317,43.317,62.37991969,3.96481506,-2.205493589,1267653000,5.800332272,0.86440678,4.235554731,5.510367502,-0.003527504,-6.64E-05,2.383885334,20.09026228,4.155,5.242528076,324,1,0,,,,,,,
South Africa,19/05/2000,BB+,B,NA,BBB+,NA,2000,43.317,43.317,62.37991969,3.96481506,-2.205493589,1267653000,5.800332272,0.86440678,4.235554731,5.510367502,-0.003527504,-6.64E-05,2.383885334,20.09026228,4.155,5.242528076,324,1,0,,,,,,,
South Africa,28/05/1998,BB,B,NA,BBB,NA,1998,13.06480842,12.86053617,60.92308108,4.008708929,-3.940918348,1531621000,7.610816291,0.862068966,4.252771799,8.267455378,-0.015812974,-0.002476662,1.761429571,21.22909185,0.517,12.99255332,400,1,0,,,,,,,
South Africa,17/02/1998,BB,B,Rating Watch positive,BBB,Rating Watch positive,1998,13.06480842,13.2478888,60.92308108,4.008708929,-3.940918348,1531621000,7.610816291,0.862068966,4.252771799,8.267455378,-0.015812974,-0.002476662,1.761429571,21.22909185,0.517,12.99255332,400,1,0,,,,,,,
South Africa,5/06/1996,BB,B,NA,BBB,NA,1996,12.45199169,13.82454605,62.63896179,3.899286792,-5.261760315,1466946000,8.324366219,0.858823529,4.287715955,12.13133771,-0.013498441,-0.00365158,0.749182308,20.78270179,4.307,10.76408751,484,1,0,,,,12.86053617,,,
South Africa,26/10/1995,BB,B,NA,-,NA,1995,14.22686629,14.22686629,62.63896179,3.884003944,-6.492979135,1320340000,9.112139769,0.858823529,4.282206299,13.85142651,-0.011109601,0.005279501,1.432700623,20.76615316,3.116,6.970414424,529,1,0,,,,13.2478888,,,
South Africa,22/09/1994,BB,NA,NA,-,NA,1994,14.79478017,14.79478017,62.63896179,3.863091911,-7.641664553,907029000,10.84356537,0.856287425,4.287715955,15.83309227,-0.009832447,0.01301455,1.303392376,20.21774486,3.234,5.49683051,576,1,0,,,,13.82454605,,,
Spain,7/06/2012,BBB,F2,negative,BBB,negative,2012,85.949,72.69133333,75.02702395,NA,-5.383605403,NA,2.480632589,NA,NA,1.488367999,-0.158254708,-0.001647863,1.311044715,12.91187877,-1.643,NA,0,0,3,,,,,,,
Spain,27/01/2012,A,F1,negative,A,negative,2012,85.949,72.69133333,75.02702395,NA,-5.383605403,NA,2.480632589,NA,NA,1.488367999,-0.158254708,-0.001647863,1.311044715,12.91187877,-1.643,NA,0,0,3,,,,,,,
Spain,16/12/2011,AA-,F1+,Rating Watch negative,AA-,Rating Watch negative,2011,70.469,62.034,77.0251592,NA,-4.559728846,NA,1.569335162,0.91875,5.163070217,1.245348311,-0.11753048,-0.018166804,1.051948503,12.56141369,0.052,NA,0,0,3,,,,,,,
Spain,7/10/2011,AA-,F1+,negative,AA-,negative,2011,70.469,62.034,77.0251592,NA,-4.559728846,NA,1.569335162,0.91875,5.163070217,1.245348311,-0.11753048,-0.018166804,1.051948503,12.56141369,0.052,NA,0,0,3,,,,,,,
Spain,4/03/2011,AA+,F1+,negative,AA+,negative,2011,70.469,62.034,77.0251592,NA,-4.559728846,NA,1.569335162,0.91875,5.163070217,1.245348311,-0.11753048,-0.018166804,1.051948503,12.56141369,0.052,NA,0,0,3,,,,,,,
Spain,28/05/2010,AA+,F1+,stable,AA+,stable,2010,61.656,51.935,74.86081759,NA,-5.461239848,NA,1.862494781,0.923076923,5.198497031,0.989535519,-0.07211348,-0.029624362,0.805087583,13.12072841,-0.203,NA,0,0,3,,,,,,,
Spain,10/12/2003,AAA,F1+,stable,AAA,stable,2003,48.786,52.319,82.06812414,NA,NA,NA,3.232587676,0.938888889,5.355170178,1.027385813,-0.019138,0.003331881,1.100464539,NA,3.088,NA,0,0,3,,,,,,,
Spain,21/09/2000,AA+,F1+,stable,AA+,stable,2000,59.379,61.987,85.18145116,NA,NA,NA,2.525607845,0.93220339,5.348535083,1.072276869,NA,0.009546071,1.974853702,NA,5.053,1.839489412,0,0,3,,,,,,,
Spain,1/09/1999,AA+,F1+,NA,AA+,NA,1999,62.417,64.247,84.01683998,NA,NA,NA,2.038305916,0.931034483,5.345200952,1.110903329,NA,0.007155088,2.215474616,NA,4.745,1.247056454,0,0,0,,,,,,,
